filename,category,path,extracted_text,cleaned_text,dates,amounts,pan,account_numbers,name
2.jpg,ITR_Form 16,../data/raw/ITR_Form 16/2.jpg,"[Far Indivi

FORM

SUGAM 45AD, HADA or MAE]

ares i

Picass refer imtrutions for sigibiies

DIAN INCOME TAX RETURN
s, HUFs und Firms (other tian L) being 2 resident vog Lot ncome upto
ITR4 RS0 Lakb 404 haviog iocome fram business and prafession w bich ix compured under sections

Assessment Year

PART A GENERAL INFORMATION

AT} First Name (AZ) Midille Name TAD) Last Name

Recaunt Number

A5} Date of BirthiFarmation (DDATRVYTY)

TAG) FlatiDaarTBlack No.

VA7) Name af Premises/ Builling villige AR) RondiStreetiPost Office

1A Area/Locality

(AT) TowniCity/District T(ATT) State T(A12) Country

(A13) FIN Code/ZIT Code

(A Andhuar Nomber (12 digisy Asdh
Nay

r Enrolment 14 (28 4igits) i ehgible Cor A

(A5 §
Individal 0 HCF @
Fiem (ather than LLP) O

A1) ResidentialiOftice Thone Number with STD coder (AT Mobile No.
Mabile NI

H

TATS) Email Address ] Gell)

Email Address -2

(19 Nature of emplos
D) Pensioners-PS!

it~ O Central Govt, DiState Gont. 01 Public Sectar Undertaking
""0 Pensianers- Others 0 Others [ Not Applicable (e.g. Fuily Pension etc.)

T Fensioners-C G O Pensioners SG.

(A20) (ay Filed uis Tick) B3 35(1)-On o before due date, O L3904)-After due dute, O 139(5y Revived Return,

\Please see insrrucrion}- 0 115¢2)- Alter Canlos:

1 of el

b O Filed is response (@ wafice s 0 1359) 0 1420 D 148

(AZI) I resisedidefective then enter Receipt No.
sd Dute of fling of orighwal return
(DDAMYIYY)

(AZZ) 1 led in respomie to Botice s 13909) TZ(LVITR or arder s T1IYh)- enter Unique

Nursber! Dacument Identification N
A13)

Hlave you apted for new tax regime wis 11SBAC
Na

Option for current wssessment year T Opting
P

For other than nat_opi
Acknowledgment aumber

er (DIN) & Date of such Notics or Oriler

d iled Form 101E

. plewse furnish date of

ing. of fon

AY 22220 Y 0
0w Dot apting O Cantinue t0 opt 0 Opt

10E along with

{A24) Are 0 Tling returit 0 incame unier Seventh rovivo (0 sectian [39(1) but atberwise not required 1o for

(Nat applicable in case of fres) - (Tick) Yes  No
£ ves.dlease faruish followine information

1Nate: Tohe fled anly it  person v not required to furuish a return of
o fulfling one or more conditions metianed i the seventh proiso o sectinn 139(1)]

ne under section 1351} but

B returs of inco

return of income due

®  Flave you deposited
or more current account during the previaus \ear? (Ves/No)

nt or sggregate of srounts exceeding Rs. L Crore in

Amount (R (11 Ve

) Hlave sa incurred expenditure of 4h AR0URE OF sgregate of SEAOUNE o

ceeding

Rs. 2 lakhs for travel 1a 2 fareiga country for yourself ar for any other perso Amount (Re}IT Ves)
(Ye Noy
) Have yan icurred cxpenditure of amonnl or SgEFegale of amount exceeding K. 1

Iaki o1 consumption of electricity durisg,the previous vear? (Yes'Na)

Amount (Rs) 11 Ves)

) Are vou required to e a return as per other conditi

s prescribed under dause

i) f seventh pravisa ta section 13(1) ([T yes, please slect the relevant conditian | (Tiek) O Yes O No
from the drop-dawn wen)
AZ5) Whether this return is being filed by 3 Fepresentative assesser? (7ick @ D Ve )

[Tyes, please faruish follawi

() [ Nome of the representar

(2) [ Capacity of the representative

(3) | Aduess of the representative

(8] Peremanent Account Number (PANY Asdlaar N, of the representative","[Far Indivi FORM SUGAM 45AD, HADA or MAE] ares i Picass refer imtrutions for sigibiies DIAN INCOME TAX RETURN s, HUFs und Firms (other tian L) being 2 resident vog Lot ncome upto ITR4 RS0 Lakb 404 haviog iocome fram business and prafession w bich ix compured under sections Assessment Year PART A GENERAL INFORMATION AT} First Name (AZ) Midille Name TAD) Last Name Recaunt Number A5} Date of BirthiFarmation (DDATRVYTY) TAG) FlatiDaarTBlack No. VA7) Name af Premises/ Builling villige AR) RondiStreetiPost Office 1A Area/Locality (AT) TowniCity/District T(ATT) State T(A12) Country (A13) FIN Code/ZIT Code (A Andhuar Nomber (12 digisy Asdh Nay r Enrolment 14 (28 4igits) i ehgible Cor A (A5 § Individal 0 HCF @ Fiem (ather than LLP) O A1) ResidentialiOftice Thone Number with STD coder (AT Mobile No. Mabile NI H TATS) Email Address ] Gell) Email Address -2 (19 Nature of emplos D) Pensioners-PS! it~ O Central Govt, DiState Gont. 01 Public Sectar Undertaking ""0 Pensianers- Others 0 Others [ Not Applicable (e.g. Fuily Pension etc.) T Fensioners-C G O Pensioners SG. (A20) (ay Filed uis Tick) B3 35(1)-On o before due date, O L3904)-After due dute, O 139(5y Revived Return, \Please see insrrucrion}- 0 115¢2)- Alter Canlos: 1 of el b O Filed is response (@ wafice s 0 1359) 0 1420 D 148 (AZI) I resisedidefective then enter Receipt No. sd Dute of fling of orighwal return (DDAMYIYY) (AZZ) 1 led in respomie to Botice s 13909) TZ(LVITR or arder s T1IYh)- enter Unique Nursber! Dacument Identification N A13) Hlave you apted for new tax regime wis 11SBAC Na Option for current wssessment year T Opting P For other than nat_opi Acknowledgment aumber er (DIN) & Date of such Notics or Oriler d iled Form 101E . plewse furnish date of ing. of fon AY 22220 Y 0 0w Dot apting O Cantinue t0 opt 0 Opt 10E along with {A24) Are 0 Tling returit 0 incame unier Seventh rovivo (0 sectian [39(1) but atberwise not required 1o for (Nat applicable in case of fres) - (Tick) Yes No £ ves.dlease faruish followine information 1Nate: Tohe fled anly it person v not required to furuish a return of o fulfling one or more conditions metianed i the seventh proiso o sectinn 139(1)] ne under section 1351} but B returs of inco return of income due ® Flave you deposited or more current account during the previaus \ear? (Ves/No) nt or sggregate of srounts exceeding Rs. L Crore in Amount (R (11 Ve ) Hlave sa incurred expenditure of 4h AR0URE OF sgregate of SEAOUNE o ceeding Rs. 2 lakhs for travel 1a 2 fareiga country for yourself ar for any other perso Amount (Re}IT Ves) (Ye Noy ) Have yan icurred cxpenditure of amonnl or SgEFegale of amount exceeding K. 1 Iaki o1 consumption of electricity durisg,the previous vear? (Yes'Na) Amount (Rs) 11 Ves) ) Are vou required to e a return as per other conditi s prescribed under dause i) f seventh pravisa ta section 13(1) ([T yes, please slect the relevant conditian | (Tiek) O Yes O No from the drop-dawn wen) AZ5) Whether this return is being filed by 3 Fepresentative assesser? (7ick @ D Ve ) [Tyes, please faruish follawi () [ Nome of the representar (2) [ Capacity of the representative (3) | Aduess of the representative (8] Peremanent Account Number (PANY Asdlaar N, of the representative",[],[],[],[],TAD
20.jpg,ITR_Form 16,../data/raw/ITR_Form 16/20.jpg,"[ —— v
I e g

[",[ —— v I e g [,[],[],[],[],
21.jpg,ITR_Form 16,../data/raw/ITR_Form 16/21.jpg,"FORMYO. 16

Sec roe 31{1)(a)]
PART &
Cereate wnder secton 203 of the Tcome 2 Act. 961 ot t @educiell f souree on salary
[Cerdias %o ST
[N sidres o e Eglayes [N and sadcecs of e Exuployee
Permanear | TAN of the Deduttor | Ferumanent Accomi|  Employee Refereace No.
Accoumt Number Numberor | provided by the Eaployer
or Andliaar | Aadaar Number o af silabie
Xumber of the e Emgloyee
Deductor
ST ST e | Perod i e Eaglorer
|adeess. Trom T
ey
[P cote.
Suary of ot paidieredied 58 T deduried A tomrce Ferton W respectof e cployee

Quacterts) | Receips Vambervof | Smows | Amoumtoftm| Smowns of tax

original quarterly | prideredited | deducted | deposheditemined

srafements of IDS ®s.) R

under sub-section (3) of|
section 200

ol (6.1",FORMYO. 16 Sec roe 31{1)(a)] PART & Cereate wnder secton 203 of the Tcome 2 Act. 961 ot t @educiell f souree on salary [Cerdias %o ST [N sidres o e Eglayes [N and sadcecs of e Exuployee Permanear | TAN of the Deduttor | Ferumanent Accomi| Employee Refereace No. Accoumt Number Numberor | provided by the Eaployer or Andliaar | Aadaar Number o af silabie Xumber of the e Emgloyee Deductor ST ST e | Perod i e Eaglorer |adeess. Trom T ey [P cote. Suary of ot paidieredied 58 T deduried A tomrce Ferton W respectof e cployee Quacterts) | Receips Vambervof | Smows | Amoumtoftm| Smowns of tax original quarterly | prideredited | deducted | deposheditemined srafements of IDS ®s.) R under sub-section (3) of| section 200 ol (6.1,[],[],[],[],
22.jpg,ITR_Form 16,../data/raw/ITR_Form 16/22.jpg,[,[,[],[],[],[],
23.jpg,ITR_Form 16,../data/raw/ITR_Form 16/23.jpg,ot,ot,[],[],[],[],
24.jpg,ITR_Form 16,../data/raw/ITR_Form 16/24.jpg,"e

TDS

Centralivesd Processing Cell

TRACES

TDS Reconciliation Analysis and Correction Enabling System

2

Goverament of India
Income Tax Department

FORM NO. 16A

[See rule 31(H(b)]

Certificate under section 203 of the Income-tax Act, 1961 for tax deducted at source

Certificate No. XXOTVOK

Last updated on

29-Jan-2017

1 Name and address of the deductor

2 Name and address of the deductee

o

PAN of the deduetor -

TAN of the deductor

4

PAN of the deductee

e

Assessment Year -

5

Period

From

2017-18
01-Oct-2016

To

31-Dec-2016

6 Summary of payment

SI. No.

Amount paid credited

Deductee Reference No.
provided by the Deductor
any)

Nature of payment**

Date of payment/ credit

(dd/mmiyyyy)

1 21250.00

1941

01-11-2016

2 17000.00

1941

03-11-2016

3 17000.00

1941

09-12-2016

55250.00

Total (Rs.)

7

Summary of tax deducted at source in respect of Deductee

Receipt Numbers of Original

Quarter

Quarterly Statements of TDS
Under sub-section (3) of Section

200

Deductee

Amount of Tax Deducted in respect of

Amount of Tax
respe

Deposited / Remitted in
ct of Deductee

Q3

QSFALVFG

5525.00

5525.00

LDETAILS OF YAX DEDU

(The deductor (o provide payment-wise details of tax deducted and deposited with respect to the deductee)

) AND DEPOSITED IN THE CENTRAL GOVERNMENT ACCOUNT THROUGH BOOK ADJUSTMENT

Sl No.

Tax deposited in respect of
deductee (Rs)

Book Identification Number (BIN)

Receipt Numbers of Form | DDO serial number in Form No.

No. 24G

24G

Date of Transfer

voucher (dd/mm/yyyy)

Status of Matching
with Form No. 24G

Total (Rs.)

(The deductor to

ravide payment-wise details of tax deducted and deposited with respect to the deductec)

1L DETAILS OF TAX DEDUCTED AND DEPOSITED IN THE CENTRAL GOVERNMENT ACCOUNT THROUGH CHALLAN

5L No.

Tax deposited in respect of the
deductee (Rs.)

Challan Identification Number (CIN)

BSR Code of the Bank
Branch

Date on which tax deposited
(dd/mmiyyyy)

Challan Serial Number

Status of matching with
OLTAS*

2125.00

6910333

07-12-2016

12255

F

1700.00

6910333

07-12-2016

12255

F

1700.00

6910333

06-01-2017

13109

F

Total (Rs.)

5525.00

Page 1 of 2","e TDS Centralivesd Processing Cell TRACES TDS Reconciliation Analysis and Correction Enabling System 2 Goverament of India Income Tax Department FORM NO. 16A [See rule 31(H(b)] Certificate under section 203 of the Income-tax Act, 1961 for tax deducted at source Certificate No. XXOTVOK Last updated on 29-Jan-2017 1 Name and address of the deductor 2 Name and address of the deductee o PAN of the deduetor - TAN of the deductor 4 PAN of the deductee e Assessment Year - 5 Period From 2017-18 01-Oct-2016 To 31-Dec-2016 6 Summary of payment SI. No. Amount paid credited Deductee Reference No. provided by the Deductor any) Nature of payment** Date of payment/ credit (dd/mmiyyyy) 1 21250.00 1941 01-11-2016 2 17000.00 1941 03-11-2016 3 17000.00 1941 09-12-2016 55250.00 Total (Rs.) 7 Summary of tax deducted at source in respect of Deductee Receipt Numbers of Original Quarter Quarterly Statements of TDS Under sub-section (3) of Section 200 Deductee Amount of Tax Deducted in respect of Amount of Tax respe Deposited / Remitted in ct of Deductee Q3 QSFALVFG 5525.00 5525.00 LDETAILS OF YAX DEDU (The deductor (o provide payment-wise details of tax deducted and deposited with respect to the deductee) ) AND DEPOSITED IN THE CENTRAL GOVERNMENT ACCOUNT THROUGH BOOK ADJUSTMENT Sl No. Tax deposited in respect of deductee (Rs) Book Identification Number (BIN) Receipt Numbers of Form | DDO serial number in Form No. No. 24G 24G Date of Transfer voucher (dd/mm/yyyy) Status of Matching with Form No. 24G Total (Rs.) (The deductor to ravide payment-wise details of tax deducted and deposited with respect to the deductec) 1L DETAILS OF TAX DEDUCTED AND DEPOSITED IN THE CENTRAL GOVERNMENT ACCOUNT THROUGH CHALLAN 5L No. Tax deposited in respect of the deductee (Rs.) Challan Identification Number (CIN) BSR Code of the Bank Branch Date on which tax deposited (dd/mmiyyyy) Challan Serial Number Status of matching with OLTAS* 2125.00 6910333 07-12-2016 12255 F 1700.00 6910333 07-12-2016 12255 F 1700.00 6910333 06-01-2017 13109 F Total (Rs.) 5525.00 Page 1 of 2","['01-11-2016', '03-11-2016', '09-12-2016', '07-12-2016', '07-12-2016', '06-01-2017']",[],[],[],
25.jpg,ITR_Form 16,../data/raw/ITR_Form 16/25.jpg,"E 1IRa business ur profession|
2 (Fhome Rl 2 e o R 1960) HONE
o oo
CETTRN s
o T 7w
. [T T T TTTTT
_ & M e N oF Promie B Vil | S (Tick) B
i Cindeide . o
& 2 oo o Forai
k:é DIMMAYYY)
& Trcaaliy Ao Namber (73 G Aadbaar Varvlasnt L (O e OF il for e
[T T T T T I T T TTI I ITITTTT
Tosw T S et
Coumry ‘ | ‘
e Foane g i STt e T
ot
| O Y | Il | | | | 1 | |
TRaT ke T
TS el o e DA e Gt I
= Vild wh (T} Phoase ace ingraion | Retura, CW2¢D-Mindified return, CH{92)(bafer condomatio of delay.
P e oA T T R TN T
oo o e T
] N e A o et D
it
T e 3 ot w2 TV TGS ST S v Gt e iahrieror |7
161 | i Flod s 91, rwee e of avames pricing
o R R e o S TR
S e Vo v bk g et e et S e B9
oty e b o e e O o Vo 1
T o
ey R Y o S i T T i P T T,
E 5 Voo were & ar reasdond g, e prevaois oo
2 Pt sy the forsdictionis) of reidemce durvg e previous year
H R e e ey
!
g 1
et s e e oo | oy e oS e T
L et g oy

Rotdrlal [ O Redent DKoot bur e Dy Rerklont ==","E 1IRa business ur profession| 2 (Fhome Rl 2 e o R 1960) HONE o oo CETTRN s o T 7w . [T T T TTTTT _ & M e N oF Promie B Vil | S (Tick) B i Cindeide . o & 2 oo o Forai k:é DIMMAYYY) & Trcaaliy Ao Namber (73 G Aadbaar Varvlasnt L (O e OF il for e [T T T T T I T T TTI I ITITTTT Tosw T S et Coumry ‘ | ‘ e Foane g i STt e T ot | O Y | Il | | | | 1 | | TRaT ke T TS el o e DA e Gt I = Vild wh (T} Phoase ace ingraion | Retura, CW2¢D-Mindified return, CH{92)(bafer condomatio of delay. P e oA T T R TN T oo o e T ] N e A o et D it T e 3 ot w2 TV TGS ST S v Gt e iahrieror |7 161 | i Flod s 91, rwee e of avames pricing o R R e o S TR S e Vo v bk g et e et S e B9 oty e b o e e O o Vo 1 T o ey R Y o S i T T i P T T, E 5 Voo were & ar reasdond g, e prevaois oo 2 Pt sy the forsdictionis) of reidemce durvg e previous year H R e e ey ! g 1 et s e e oo | oy e oS e T L et g oy Rotdrlal [ O Redent DKoot bur e Dy Rerklont ==",[],[],[],[],
26.jpg,ITR_Form 16,../data/raw/ITR_Form 16/26.jpg,,nan,[],[],[],[],
27.jpg,ITR_Form 16,../data/raw/ITR_Form 16/27.jpg,"FORM NO.16A

1See ule 3141t

Certifiate wader saction 283 of the Lncosae-tax Act 1961 for T deducted at souree

Nume and pddress ofthe Drductar ""Name and sdfree of the Dductee
STANDARD CHARTERED BANK REDDY NANDIPATI SREEKANTH
JTANDARD CHARTERED BANK

MG ROAD
MUMBAT MAHARASHTRA 400070

Note ¢ Narme g addrecs i s preset i Income Tas PAN dotnbose.
Apply for PAN change requent 1 upeaie devnic.

PAN of ¢ Detharter e

AARCNISHD MuMS25214G

araos) st Vear Period

The Cmmissione of Inconne Tas (TUS) Frem o
Room No. 3004 31 Fisor Wz
o i Hspe Siing o R ooz | sumaonz

Sumenary of Paymest

Amouat pusdiredited ‘Natureof payent Date of paymessieredi’ Status of Bochiag
i3] “dafmmiyyyy)

T D — s e

27500 | 1964 - it thes han Utres on St w02 MATCHED","FORM NO.16A 1See ule 3141t Certifiate wader saction 283 of the Lncosae-tax Act 1961 for T deducted at souree Nume and pddress ofthe Drductar ""Name and sdfree of the Dductee STANDARD CHARTERED BANK REDDY NANDIPATI SREEKANTH JTANDARD CHARTERED BANK MG ROAD MUMBAT MAHARASHTRA 400070 Note ¢ Narme g addrecs i s preset i Income Tas PAN dotnbose. Apply for PAN change requent 1 upeaie devnic. PAN of ¢ Detharter e AARCNISHD MuMS25214G araos) st Vear Period The Cmmissione of Inconne Tas (TUS) Frem o Room No. 3004 31 Fisor Wz o i Hspe Siing o R ooz | sumaonz Sumenary of Paymest Amouat pusdiredited ‘Natureof payent Date of paymessieredi’ Status of Bochiag i3] “dafmmiyyyy) T D — s e 27500 | 1964 - it thes han Utres on St w02 MATCHED",[],[],[],[],
28.jpg,ITR_Form 16,../data/raw/ITR_Form 16/28.jpg,"FORM 16

[See ale 3L1Lia]

PART A

Cectificate cder section

205 o e Income tax Act 1061 for Tax deducted at soarce on Salar

cignation of the Emnplovee

Namne ani

Name and addsess of fe Emplever

AN of e Emplove

e Dec:
CITTDS: Feriod.
To

Pincece

e esited/ remitte

TP @i respector e

of e empleree pec",FORM 16 [See ale 3L1Lia] PART A Cectificate cder section 205 o e Income tax Act 1061 for Tax deducted at soarce on Salar cignation of the Emnplovee Namne ani Name and addsess of fe Emplever AN of e Emplove e Dec: CITTDS: Feriod. To Pincece e esited/ remitte TP @i respector e of e empleree pec,[],[],[],[],
29.jpg,ITR_Form 16,../data/raw/ITR_Form 16/29.jpg,"INDIAN INCOME TAX RE
i et o maly i B e

ER [
e e T A 0 L8 - L9

I

NI

R o e D e e i, T o e -
e . s 1o fepots s 3 3 it B Qe

10T

s S RS,

o g s e
i o","INDIAN INCOME TAX RE i et o maly i B e ER [ e e T A 0 L8 - L9 I NI R o e D e e i, T o e - e . s 1o fepots s 3 3 it B Qe 10T s S RS, o g s e i o",[],[],[],[],
3.jpg,ITR_Form 16,../data/raw/ITR_Form 16/3.jpg,,nan,[],[],[],[],
30.jpg,ITR_Form 16,../data/raw/ITR_Form 16/30.jpg,"$pIDS  TrRaces -4

FORMNO. 16
PART &
Naome ans adtrecs o the Esployer e i address o the Esployes
res |Eploree Reference No
AN of the Dedocor TAN afthe Dednctr [PAN Ofthe ERPLSS o i b the Emploer
(armaitible
asausen am0sise
crans Asestent Yar Feriod mith fhe Eaplayer
The Comemsones o acoze Tas (TDS) Frem h
Foons Yo, 9. AT, Bwam, +5 Floor, Eellry Raad pany g | Sl
Gaguagr. Raglwe - 3052

‘Stummary of oo priicreitsd andtx dsdaced at s heeo i repect ofth eplavss

FoS——— e
quarty satezats o TDS. Amountof o deduce | 209810 2 deposited remited
Qurtety oy et o 05| st paidiesied 1= =
S
o o = vy
@ D0 sou) S
@ 10 Seried o
or w00 Sl Bl
Tonl g e ooion] o]","$pIDS TrRaces -4 FORMNO. 16 PART & Naome ans adtrecs o the Esployer e i address o the Esployes res |Eploree Reference No AN of the Dedocor TAN afthe Dednctr [PAN Ofthe ERPLSS o i b the Emploer (armaitible asausen am0sise crans Asestent Yar Feriod mith fhe Eaplayer The Comemsones o acoze Tas (TDS) Frem h Foons Yo, 9. AT, Bwam, +5 Floor, Eellry Raad pany g | Sl Gaguagr. Raglwe - 3052 ‘Stummary of oo priicreitsd andtx dsdaced at s heeo i repect ofth eplavss FoS——— e quarty satezats o TDS. Amountof o deduce | 209810 2 deposited remited Qurtety oy et o 05| st paidiesied 1= = S o o = vy @ D0 sou) S @ 10 Seried o or w00 Sl Bl Tonl g e ooion] o]",[],[],[],[],
31.jpg,ITR_Form 16,../data/raw/ITR_Form 16/31.jpg,"\\)/ DS TRACES

ORM NO. 16

PART A

L ——

[cciammic ne i Lt epburt et

- e [Fmperee meterence
(3% b BAP | et b he b mplaner

LRN— TAN o 4 Besutar

[o—

Wt ine et BIAL Avvis B, 151 MG Benal, E onap

Quarienn [ESeep—

o TS E ]
xR B ]

Cunww o] v
e oo} ]
e ] i)

1 DITAILS OF T X DEDTID ANB BFROMTTD IS THE CENTRAL GHFRNAIENT ALCOLNT THROL:

H BOOR ADIUS TS
bt o e w3+ e st

T

[

wn [ ————
privinten

ot

D01 AL OF TAX DFOLCTED AND DRPONTE D IS THE CENTRAL GOV ERNMINT ACCHUNT THROLGH CH Al

e

o Ocpmined I et e [ .

N dctutes
o [P —

i

I 7"" TS TR IS I —
N 5 TS T S","\\)/ DS TRACES ORM NO. 16 PART A L —— [cciammic ne i Lt epburt et - e [Fmperee meterence (3% b BAP | et b he b mplaner LRN— TAN o 4 Besutar [o— Wt ine et BIAL Avvis B, 151 MG Benal, E onap Quarienn [ESeep— o TS E ] xR B ] Cunww o] v e oo} ] e ] i) 1 DITAILS OF T X DEDTID ANB BFROMTTD IS THE CENTRAL GHFRNAIENT ALCOLNT THROL: H BOOR ADIUS TS bt o e w3+ e st T [ wn [ ———— privinten ot D01 AL OF TAX DFOLCTED AND DRPONTE D IS THE CENTRAL GOV ERNMINT ACCHUNT THROLGH CH Al e o Ocpmined I et e [ . N dctutes o [P — i I 7"" TS TR IS I — N 5 TS T S",[],[],[],[],
32.jpg,ITR_Form 16,../data/raw/ITR_Form 16/32.jpg,"INDIAN INCOME TAX RETURN e Vear

NS R EBRUSNNFRRNARR A NA DN SRRT

e e T o T I

iny
r—y T TRE YT egT—_ TR
i el T
T — s
oo S 3",INDIAN INCOME TAX RETURN e Vear NS R EBRUSNNFRRNARR A NA DN SRRT e e T o T I iny r—y T TRE YT egT—_ TR i el T T — s oo S 3,[],[],[],[],
33.jpg,ITR_Form 16,../data/raw/ITR_Form 16/33.jpg,"TORS NOT6

TReeeole STV

Cortcee e i 98 e ooty N VT To o el v wmres

s [Tt wpdosd on
N i o o Dr oo ot Doducie
Formavear e N or Safhaar TS e o Foramest e
e of s Dot b o Ldhase
e f e Delates
T T Vesr P
. T
e [
Seneny o
S No [ Amouet e | Natareofprment | Deloeis Beferenes No. | et
peovided b the | peeatiredn
Drdactorifaon) | dimmesint
e
[ o o Bt B viarta et o Bl
Cowrer Tevaon ontbersof rfgid | st offay T
quaraes wataen of 105 | dolutnd i rovpect of | deoitromid i
nder et 3 ot scion | Deducter it o Dedutins
£

T DETAILS OF TR DEDLCTED 13D DEFORITERTY
ECENTRAL GOVERNMENT ACCOUNT THROLGH BOOK ALK STMENT
1The dnductor oo et wis dutiof s dedacial
"" ot b et 10 e et

Cinesamant. urrcer
e ot s, ot TSttt D deposted sl s bl records

TNo [ Tor dewoted ook iemibeation Nuathor BLN)
st ol e
et s
Toeor s of | D0t | Dot of Troaoor | Sostmesl
Form o 246 | ounberia P | ot | Mothigg with
NG | admasy | Porm N2k
e
TLDETNILS OF TAX BEDI CTED SNb DEFONITED TN
I CENTRAL GOVERNMENT ACCOUNT THROLGH CHALLAN
(The dnductorio oo spentwie ot of s dedactnd
S ot b et 1o e ddcten
o ] T deweed Thalas Tve Featon Number €INT
st ol e
et s
TSR Code ot [ Do ow b o | (s Soril
BuskBeanclt | dewonied Nuotber LOLTas,
sy
oI T
et
T S o Forkied e capaci o R
oo af 18 i ordl b o o depnited (s he v o e Con

v s oo e ahov v re. conpce sod corec s v o e

igeatar of persn rspon e for dtion of 143

rorior

FarSane:","TORS NOT6 TReeeole STV Cortcee e i 98 e ooty N VT To o el v wmres s [Tt wpdosd on N i o o Dr oo ot Doducie Formavear e N or Safhaar TS e o Foramest e e of s Dot b o Ldhase e f e Delates T T Vesr P . T e [ Seneny o S No [ Amouet e | Natareofprment | Deloeis Beferenes No. | et peovided b the | peeatiredn Drdactorifaon) | dimmesint e [ o o Bt B viarta et o Bl Cowrer Tevaon ontbersof rfgid | st offay T quaraes wataen of 105 | dolutnd i rovpect of | deoitromid i nder et 3 ot scion | Deducter it o Dedutins £ T DETAILS OF TR DEDLCTED 13D DEFORITERTY ECENTRAL GOVERNMENT ACCOUNT THROLGH BOOK ALK STMENT 1The dnductor oo et wis dutiof s dedacial "" ot b et 10 e et Cinesamant. urrcer e ot s, ot TSttt D deposted sl s bl records TNo [ Tor dewoted ook iemibeation Nuathor BLN) st ol e et s Toeor s of | D0t | Dot of Troaoor | Sostmesl Form o 246 | ounberia P | ot | Mothigg with NG | admasy | Porm N2k e TLDETNILS OF TAX BEDI CTED SNb DEFONITED TN I CENTRAL GOVERNMENT ACCOUNT THROLGH CHALLAN (The dnductorio oo spentwie ot of s dedactnd S ot b et 1o e ddcten o ] T deweed Thalas Tve Featon Number €INT st ol e et s TSR Code ot [ Do ow b o | (s Soril BuskBeanclt | dewonied Nuotber LOLTas, sy oI T et T S o Forkied e capaci o R oo af 18 i ordl b o o depnited (s he v o e Con v s oo e ahov v re. conpce sod corec s v o e igeatar of persn rspon e for dtion of 143 rorior FarSane:",[],[],[],[],
35.jpg,ITR_Form 16,../data/raw/ITR_Form 16/35.jpg,"INDIAN INCOME TAX RETURN ke
H T o3[ [T
=
[~
§ e e (L
{ e e
- my SRaRE
i e
B o e e T T | Vawr
T e
e e
N iy
e N
S e e oy
e e e
- e e il LT
st [

'__""“7:7....""“_‘:‘:3?.?‘:‘2.“.':%'“""‘"" IS o

e

R G b LT B R SO T |

i [T s Gee s
P — §

e e T

L oty S i

o o A o A R o e T —ov
TR Aecnrm bt o e Ao AR B30 B Kol o e
i
T Tt
TR e iy e e i o TR T

Bl himtipm i","INDIAN INCOME TAX RETURN ke H T o3[ [T = [~ § e e (L { e e - my SRaRE i e B o e e T T | Vawr T e e e N iy e N S e e oy e e e - e e il LT st [ '__""“7:7....""“_‘:‘:3?.?‘:‘2.“.':%'“""‘"" IS o e R G b LT B R SO T | i [T s Gee s P — § e e T L oty S i o o A o A R o e T —ov TR Aecnrm bt o e Ao AR B30 B Kol o e i T Tt TR e iy e e i o TR T Bl himtipm i",[],[],[],[],
